"subj" "group" "tree" "cat" "rt"
12 0 "UNF" "false" 2010
12 0 "KNF" "false" 2108
12 0 "KNT" "false" 1868
12 0 "KRF" "false" 1720
12 0 "KRT" "true" 2102
12 0 "UNF" "false" 1252
12 0 "URF" "false" 1212
12 0 "KRT" "true" 1476
12 0 "KRF" "true" 853
12 0 "KNT" "true" 3973
12 0 "UNF" "true" 987
12 0 "URF" "false" 1764
12 0 "KNF" "false" 2408
12 0 "KRT" "false" 1283
12 0 "KRF" "true" 2113
12 0 "URT" "true" 675
12 0 "KRT" "true" 1791
12 0 "KNF" "false" 2976
12 0 "URF" "false" 3386
12 0 "URF" "false" 1142
12 0 "UNT" "false" 904
12 0 "KRF" "false" 1346
12 0 "UNF" "true" 1943
12 0 "URT" "false" 1431
12 0 "KNT" "false" 1395
12 0 "KRF" "true" 2616
12 0 "UNT" "false" 1550
12 0 "UNT" "false" 1033
12 0 "UNF" "false" 976
12 0 "URF" "false" 1165
12 0 "KNF" "true" 2943
12 0 "UNT" "false" 1743
12 0 "URF" "false" 1965
12 0 "URT" "false" 1483
12 0 "KNT" "true" 4529
12 0 "KRT" "false" 1250
12 0 "UNT" "false" 2178
12 0 "URT" "false" 2254
12 0 "KNF" "false" 2357
12 0 "KNT" "true" 3646
12 0 "UNT" "false" 1460
12 0 "KRF" "false" 1318
12 0 "KRT" "false" 1264
12 0 "URF" "false" 632
12 0 "URF" "false" 1643
12 0 "KRT" "true" 1615
12 0 "URF" "false" 1723
12 0 "UNT" "false" 1501
12 0 "UNF" "false" 1169
12 0 "URF" "false" 1577
12 0 "KRT" "false" 792
12 0 "URT" "true" 2120
12 0 "KNT" "true" 2185
12 0 "KNT" "true" 1557
12 0 "URT" "false" 1477
12 0 "URT" "true" 2228
12 0 "KNF" "true" 1692
12 0 "KRF" "true" 1301
12 0 "KRT" "true" 1582
12 0 "KNF" "true" 1531
12 0 "UNF" "false" 1107
12 0 "KNF" "false" 1113
12 0 "KNF" "false" 1685
12 0 "KRF" "false" 1659
12 0 "UNT" "false" 1612
12 0 "URT" "true" 2847
12 0 "KNT" "false" 1672
12 0 "UNF" "false" 1218
12 0 "URT" "false" 1205
12 0 "KNF" "false" 1300
12 0 "UNF" "false" 4003
13 0 "URF" "false" 2864
13 0 "UNF" "true" 2342
13 0 "UNT" "false" 2915
13 0 "KNT" "true" 2881
13 0 "KRT" "true" 1239
13 0 "UNF" "false" 3545
13 0 "KRF" "true" 1740
13 0 "KNF" "false" 2929
13 0 "KRT" "true" 3918
13 0 "KNF" "false" 2313
13 0 "KRF" "true" 4000
13 0 "KNT" "true" 1960
13 0 "UNT" "false" 3197
13 0 "URT" "false" 4358
13 0 "UNF" "false" 2888
13 0 "URF" "false" 1598
13 0 "KNF" "false" 4450
13 0 "UNF" "false" 2359
13 0 "URT" "false" 4620
13 0 "KNT" "true" 2267
13 0 "KNT" "true" 3234
13 0 "KRT" "true" 2523
13 0 "UNF" "false" 2384
13 0 "URT" "true" 3091
13 0 "KRF" "true" 4513
13 0 "UNT" "true" 3204
13 0 "UNT" "true" 1726
13 0 "URF" "false" 2540
13 0 "UNT" "true" 3001
13 0 "URF" "false" 4195
13 0 "URT" "true" 1707
13 0 "UNT" "true" 1947
13 0 "KRF" "false" 1984
13 0 "UNF" "false" 2132
13 0 "KRF" "true" 2041
13 0 "URT" "true" 1619
13 0 "KNF" "false" 2773
13 0 "URF" "false" 2384
13 0 "KRT" "true" 1595
13 0 "URF" "false" 3559
13 0 "KRT" "true" 1578
13 0 "UNF" "true" 2423
13 0 "KRF" "false" 2640
13 0 "KRF" "false" 2657
13 0 "KNT" "true" 1665
13 0 "KRF" "true" 2521
13 0 "URF" "false" 2879
13 0 "UNT" "true" 3853
13 0 "URT" "true" 1795
13 0 "UNT" "false" 2016
13 0 "KRT" "true" 1770
13 0 "KRF" "false" 3254
13 0 "UNF" "false" 2517
13 0 "KNT" "true" 2043
13 0 "KNT" "true" 4972
13 0 "KNF" "false" 2661
13 0 "KNT" "true" 3524
13 0 "KNT" "true" 2306
13 0 "URT" "true" 3937
13 0 "KRF" "false" 2364
13 0 "KRT" "false" 2640
13 0 "KRT" "true" 3457
13 0 "URF" "false" 2047
13 0 "UNT" "true" 1649
13 0 "KNT" "true" 2266
13 0 "KRT" "true" 3898
13 0 "KNF" "false" 4358
13 0 "URT" "true" 2152
13 0 "UNF" "false" 2149
13 0 "KNF" "false" 2410
13 0 "UNF" "true" 2284
13 0 "KRT" "true" 2451
13 0 "KNF" "false" 5547
13 0 "KNF" "false" 3387
13 0 "URT" "true" 2959
13 0 "URF" "false" 2691
13 0 "UNT" "false" 1834
13 0 "URF" "false" 1963
13 0 "URT" "true" 2888
14 0 "KRF" "false" 4044
14 0 "KNF" "false" 5393
14 0 "UNF" "false" 3231
14 0 "URT" "true" 3300
14 0 "KNF" "false" 4541
14 0 "KRF" "true" 3056
14 0 "KRT" "true" 3262
14 0 "KNT" "true" 5491
14 0 "KNF" "false" 4058
14 0 "KRF" "true" 3019
14 0 "URT" "true" 2614
14 0 "KRF" "true" 2843
14 0 "KNF" "false" 4061
14 0 "URT" "false" 4432
14 0 "KNF" "false" 4030
14 0 "URF" "true" 3200
14 0 "KRF" "true" 2481
14 0 "URT" "true" 2465
14 0 "UNF" "true" 4571
14 0 "KNT" "false" 4091
14 0 "UNF" "false" 2578
14 0 "KRT" "true" 2749
14 0 "URF" "false" 3229
14 0 "KRT" "true" 2960
14 0 "KNT" "true" 2997
14 0 "KRT" "true" 3761
14 0 "KNT" "true" 2007
14 0 "UNT" "false" 2908
14 0 "URT" "true" 3795
14 0 "UNT" "false" 3716
14 0 "URF" "true" 3413
14 0 "KNF" "false" 3318
14 0 "KNT" "false" 4977
14 0 "UNT" "false" 3995
14 0 "UNT" "false" 4406
14 0 "KRT" "true" 2195
14 0 "URT" "true" 2536
14 0 "URT" "false" 3116
14 0 "UNF" "false" 3420
14 0 "UNT" "false" 3305
14 0 "UNF" "false" 2969
14 0 "URF" "true" 3619
14 0 "KRF" "true" 3425
14 0 "KNT" "false" 4239
14 0 "URF" "true" 4746
14 0 "KRF" "true" 3737
14 0 "UNT" "false" 2510
14 0 "UNT" "true" 3349
14 0 "UNF" "true" 2765
14 0 "URF" "true" 3849
14 0 "KNF" "true" 5057
14 0 "KNT" "true" 3157
14 0 "KRT" "true" 1683
14 0 "UNF" "false" 3178
14 0 "UNT" "true" 3033
14 0 "KNF" "false" 2835
14 0 "URT" "true" 3346
14 0 "URF" "true" 2524
14 0 "URF" "true" 2461
14 0 "KRF" "true" 1988
14 0 "KRF" "true" 5751
14 0 "URF" "false" 3490
14 0 "UNT" "true" 3468
14 0 "UNT" "false" 2208
14 0 "URF" "true" 2761
14 0 "KNF" "false" 3303
14 0 "UNF" "false" 2664
14 0 "KRT" "true" 2294
14 0 "KNF" "false" 3230
14 0 "URT" "false" 3135
14 0 "URT" "true" 2463
14 0 "KNT" "true" 2756
14 0 "KRT" "false" 3097
14 0 "UNF" "false" 3573
14 0 "UNF" "false" 4155
14 0 "KRT" "true" 3605
14 0 "KRF" "false" 4906
14 0 "KNT" "true" 3188
14 0 "KRT" "true" 3367
15 0 "UNT" "false" 2633
15 0 "UNF" "false" 3731
15 0 "UNF" "false" 4865
15 0 "URF" "true" 4361
15 0 "KRT" "true" 2429
15 0 "UNT" "false" 2776
15 0 "URT" "true" 2708
15 0 "URF" "true" 2420
15 0 "KNT" "true" 3534
15 0 "KNF" "false" 7813
15 0 "URT" "true" 3547
15 0 "URT" "true" 2873
15 0 "UNT" "false" 3441
15 0 "KNT" "false" 3859
15 0 "URF" "true" 3659
15 0 "KNT" "true" 5204
15 0 "KNT" "true" 3973
15 0 "KRF" "false" 2698
15 0 "KRT" "true" 2193
15 0 "KRT" "true" 4310
15 0 "URT" "true" 2708
15 0 "UNF" "false" 2395
15 0 "UNF" "false" 4299
15 0 "UNT" "false" 3714
15 0 "UNT" "true" 7928
15 0 "URF" "true" 4419
15 0 "UNF" "false" 6924
15 0 "KNT" "false" 4255
15 0 "KRF" "true" 3967
15 0 "KRF" "true" 4330
15 0 "UNF" "true" 4776
15 0 "URF" "true" 6931
15 0 "UNT" "false" 6462
15 0 "URT" "true" 4092
15 0 "UNT" "false" 2451
15 0 "KNF" "true" 4013
15 0 "KNF" "false" 5391
15 0 "KRT" "true" 2737
15 0 "KNF" "false" 3624
15 0 "KRT" "true" 2377
15 0 "KNT" "true" 5310
15 0 "KRT" "false" 2907
15 0 "KRT" "true" 2715
15 0 "UNT" "false" 3178
15 0 "UNT" "true" 3710
15 0 "KNF" "false" 3333
15 0 "KRF" "true" 3154
15 0 "KRF" "true" 6024
15 0 "UNF" "false" 2950
15 0 "URF" "false" 1588
15 0 "URT" "false" 3177
15 0 "URF" "true" 2461
15 0 "URT" "true" 3087
15 0 "URF" "false" 8415
15 0 "KRF" "false" 6505
15 0 "KNT" "true" 2574
15 0 "KNF" "true" 5530
15 0 "KRT" "true" 2567
15 0 "KNT" "true" 4659
15 0 "KRT" "true" 6099
15 0 "KNF" "false" 3913
15 0 "UNF" "false" 11535
15 0 "KNF" "false" 3874
15 0 "KRF" "false" 3755
15 0 "KRF" "true" 2918
15 0 "URF" "false" 4837
15 0 "KRT" "true" 6085
15 0 "URT" "true" 5578
15 0 "KRF" "false" 3692
15 0 "URT" "false" 3164
15 0 "UNF" "false" 3472
15 0 "UNF" "false" 6161
15 0 "URF" "true" 3211
15 0 "KNT" "false" 7398
15 0 "KRF" "false" 5878
15 0 "KNT" "true" 5205
15 0 "KNF" "false" 4830
15 0 "KNF" "false" 5559
16 0 "KRT" "true" 3169
16 0 "UNT" "false" 5029
16 0 "KNF" "false" 4659
16 0 "KRT" "true" 3174
16 0 "KNF" "false" 5548
16 0 "KNT" "true" 4241
16 0 "KRT" "false" 5219
16 0 "URT" "true" 3479
16 0 "KRF" "true" 3272
16 0 "KNF" "false" 3623
16 0 "URF" "true" 4031
16 0 "URT" "true" 3305
16 0 "URT" "true" 3575
16 0 "KNF" "true" 4206
16 0 "KRT" "true" 4921
16 0 "UNT" "true" 3418
16 0 "URF" "true" 3824
16 0 "UNF" "false" 4578
16 0 "UNT" "true" 3363
16 0 "KNF" "false" 4052
16 0 "URF" "true" 4013
16 0 "KRF" "false" 3553
16 0 "KRF" "true" 4746
16 0 "KRF" "false" 5129
16 0 "KRT" "true" 2455
16 0 "KRT" "true" 2172
16 0 "KNF" "false" 3297
16 0 "KRF" "true" 3006
16 0 "URT" "true" 2985
16 0 "UNT" "false" 3621
16 0 "UNF" "false" 3498
16 0 "URT" "true" 3084
16 0 "URT" "true" 3448
16 0 "KNF" "true" 4040
16 0 "URF" "true" 3811
16 0 "KNT" "false" 2675
16 0 "UNF" "true" 3503
16 0 "UNF" "true" 4356
16 0 "URF" "true" 3625
16 0 "KRF" "false" 3407
16 0 "KNF" "true" 3172
16 0 "KNT" "true" 3437
16 0 "KNT" "false" 3046
16 0 "KNT" "true" 3912
16 0 "KRT" "true" 2428
16 0 "KNT" "true" 3458
16 0 "KRF" "true" 3486
16 0 "UNT" "false" 2810
16 0 "UNF" "false" 3723
16 0 "UNF" "false" 4266
16 0 "KRT" "true" 2946
16 0 "KNT" "true" 3258
16 0 "URT" "false" 3595
16 0 "KRF" "true" 3692
16 0 "UNT" "true" 3722
16 0 "KNT" "true" 3576
16 0 "KNT" "true" 2598
16 0 "UNT" "true" 3914
16 0 "URF" "false" 5178
16 0 "UNF" "false" 6004
16 0 "URF" "true" 3932
16 0 "UNT" "true" 3710
16 0 "KRT" "true" 5738
16 0 "KNF" "false" 4091
16 0 "UNF" "false" 3063
16 0 "KRF" "true" 3599
16 0 "UNF" "true" 2666
16 0 "UNT" "true" 4557
16 0 "KRF" "true" 4029
16 0 "UNT" "true" 2552
16 0 "URF" "true" 2888
16 0 "URF" "true" 3373
16 0 "KNT" "true" 3392
16 0 "KRT" "true" 2142
16 0 "UNF" "true" 3598
16 0 "URT" "false" 4272
16 0 "URF" "false" 3906
16 0 "URT" "false" 4468
16 0 "URT" "true" 3321
17 0 "KRF" "true" 3015
17 0 "KNT" "false" 3368
17 0 "KRF" "true" 3056
17 0 "UNT" "true" 2656
17 0 "KNT" "true" 3500
17 0 "URF" "true" 5291
17 0 "KNT" "true" 2124
17 0 "KNF" "false" 3781
17 0 "UNT" "true" 4430
17 0 "URT" "true" 3708
17 0 "UNT" "true" 4359
17 0 "UNT" "true" 5502
17 0 "KRT" "true" 1695
17 0 "URF" "false" 4132
17 0 "KRT" "true" 2662
17 0 "KRF" "true" 3632
17 0 "UNT" "true" 4070
17 0 "URT" "true" 2028
17 0 "URF" "false" 4037
17 0 "KRT" "true" 1512
17 0 "KNF" "true" 3522
17 0 "URT" "true" 1452
17 0 "URF" "false" 3576
17 0 "URT" "false" 2079
17 0 "UNF" "true" 2553
17 0 "KRT" "true" 1452
17 0 "KRT" "true" 1480
17 0 "KRT" "true" 2008
17 0 "KRF" "false" 2612
17 0 "KNT" "true" 5911
17 0 "URF" "true" 1721
17 0 "KRF" "false" 6372
17 0 "UNT" "true" 2918
17 0 "KNT" "true" 2885
17 0 "UNF" "true" 3277
17 0 "KRT" "true" 1519
17 0 "UNT" "true" 3591
17 0 "URT" "false" 3079
17 0 "UNF" "true" 2537
17 0 "KRF" "true" 1919
17 0 "KRF" "true" 4325
17 0 "KRF" "true" 1938
17 0 "UNF" "true" 5968
17 0 "URT" "true" 1634
17 0 "URT" "true" 2291
17 0 "KRT" "true" 2363
17 0 "UNF" "false" 4209
17 0 "KNF" "false" 4845
17 0 "KNF" "false" 3908
17 0 "KRF" "false" 4767
17 0 "UNT" "false" 4461
17 0 "UNF" "false" 4707
17 0 "KNF" "false" 2858
17 0 "KNF" "false" 7547
17 0 "KNF" "false" 3034
17 0 "URF" "true" 4604
17 0 "URT" "true" 1761
17 0 "KRF" "false" 5849
17 0 "UNT" "true" 2443
17 0 "UNF" "false" 4223
17 0 "KNT" "true" 2951
17 0 "URT" "false" 6136
17 0 "UNF" "true" 6854
17 0 "KNT" "false" 5445
17 0 "KNF" "false" 4845
17 0 "KNF" "false" 3676
17 0 "URF" "true" 2488
17 0 "KNT" "true" 4794
17 0 "URF" "false" 4894
17 0 "UNT" "false" 3157
17 0 "KRT" "true" 2579
17 0 "KRT" "true" 1850
17 0 "UNF" "false" 4776
17 0 "KNT" "true" 3033
17 0 "URF" "false" 2510
17 0 "KNT" "true" 2222
17 0 "URT" "true" 2000
17 0 "UNF" "true" 3338
17 0 "URF" "false" 3639
17 0 "KNF" "true" 5046
18 0 "UNT" "false" 2446
18 0 "URT" "false" 1893
18 0 "KRT" "true" 1378
18 0 "KNF" "true" 1883
18 0 "KRT" "true" 1825
18 0 "URF" "false" 2089
18 0 "URF" "false" 1575
18 0 "URF" "false" 1680
18 0 "URT" "true" 1438
18 0 "UNT" "true" 1733
18 0 "UNT" "true" 1881
18 0 "UNF" "false" 4094
18 0 "KNT" "true" 1747
18 0 "UNF" "false" 2197
18 0 "KNF" "false" 2152
18 0 "KNF" "false" 2531
18 0 "KRT" "true" 1247
18 0 "URT" "true" 1565
18 0 "KRT" "true" 1183
18 0 "URT" "false" 1496
18 0 "URF" "true" 2372
18 0 "KNF" "false" 2647
18 0 "KRF" "true" 1822
18 0 "KNT" "true" 2174
18 0 "URT" "false" 1567
18 0 "URF" "true" 1482
18 0 "URT" "true" 1694
18 0 "KRT" "true" 1092
18 0 "KNT" "true" 1361
18 0 "UNF" "false" 1259
18 0 "KNF" "false" 2097
18 0 "URF" "true" 1550
18 0 "URF" "false" 2296
18 0 "KRF" "true" 1124
18 0 "KRF" "false" 1337
18 0 "KRT" "true" 1403
18 0 "KNT" "false" 1155
18 0 "KNT" "false" 2358
18 0 "KRF" "false" 2079
18 0 "KRF" "true" 2284
18 0 "KRF" "true" 2650
18 0 "UNF" "false" 1544
18 0 "UNT" "false" 2954
18 0 "URT" "false" 1903
18 0 "URF" "false" 2763
18 0 "KNT" "true" 1535
18 0 "UNF" "true" 1729
18 0 "KNF" "false" 2004
18 0 "URF" "false" 3700
18 0 "UNT" "true" 1650
18 0 "KNT" "true" 2632
18 0 "UNT" "true" 1240
18 0 "UNF" "false" 1895
18 0 "KNT" "true" 1100
18 0 "KNF" "false" 1752
18 0 "KNF" "true" 3659
18 0 "UNF" "true" 3433
18 0 "URT" "true" 1481
18 0 "URF" "false" 1359
18 0 "KRF" "false" 1249
18 0 "UNT" "false" 1372
18 0 "URT" "true" 1710
18 0 "URT" "true" 2042
18 0 "UNT" "false" 1090
18 0 "KRT" "true" 2207
18 0 "KNF" "true" 2087
18 0 "KRT" "false" 1861
18 0 "KRT" "true" 1899
18 0 "KRF" "false" 1568
18 0 "KNF" "true" 1482
18 0 "UNT" "true" 1327
18 0 "KNT" "false" 1643
18 0 "KRF" "true" 1346
18 0 "UNF" "true" 2932
18 0 "UNT" "false" 1016
18 0 "UNF" "true" 1161
18 0 "KRF" "false" 2106
19 0 "KNF" "false" 4520
19 0 "KNT" "true" 3472
19 0 "UNF" "false" 3556
19 0 "KRT" "false" 4038
19 0 "KNF" "false" 3869
19 0 "KRT" "false" 5035
19 0 "KNF" "true" 4641
19 0 "KRT" "false" 1453
19 0 "URF" "false" 4386
19 0 "UNT" "true" 3293
19 0 "KNF" "true" 5026
19 0 "KRF" "false" 5732
19 0 "KRF" "false" 3851
19 0 "URF" "true" 2976
19 0 "KRT" "false" 4667
19 0 "URT" "true" 7196
19 0 "KRF" "false" 3939
19 0 "KNT" "false" 4007
19 0 "KRF" "false" 5295
19 0 "UNF" "true" 5554
19 0 "KRF" "true" 4320
19 0 "UNT" "true" 4656
19 0 "UNF" "true" 4919
19 0 "URF" "false" 3675
19 0 "KRF" "true" 6076
19 0 "URT" "true" 6715
19 0 "UNT" "false" 5555
19 0 "UNT" "true" 6745
19 0 "KNF" "true" 3909
19 0 "KNF" "true" 4464
19 0 "UNF" "true" 4831
19 0 "URF" "true" 5569
19 0 "URT" "false" 3235
19 0 "URT" "true" 3524
19 0 "KNT" "false" 5687
19 0 "UNF" "false" 8369
19 0 "KNF" "false" 6448
19 0 "URT" "false" 4088
19 0 "UNT" "true" 6376
19 0 "KRT" "true" 4032
19 0 "URT" "true" 5481
19 0 "UNF" "true" 5488
19 0 "UNF" "false" 6293
19 0 "URF" "true" 5831
19 0 "URF" "false" 3513
19 0 "UNT" "false" 5158
19 0 "KRT" "false" 4521
19 0 "KRT" "true" 4462
19 0 "KNT" "true" 5017
19 0 "KNT" "false" 4520
19 0 "KRF" "false" 4050
19 0 "UNF" "false" 6082
19 0 "KRF" "false" 3556
19 0 "KNF" "true" 5500
19 0 "KNT" "true" 5044
19 0 "URF" "false" 3052
19 0 "URF" "false" 4203
19 0 "KNT" "true" 5338
19 0 "UNT" "false" 6413
19 0 "URT" "false" 4529
19 0 "KNF" "true" 6019
19 0 "URF" "false" 4246
19 0 "KNT" "true" 4623
19 0 "KNF" "false" 4568
19 0 "KRF" "true" 5838
19 0 "KNT" "true" 4453
19 0 "KRF" "false" 4762
19 0 "UNF" "false" 3763
19 0 "KRT" "false" 4364
19 0 "URT" "false" 3826
19 0 "URT" "false" 4104
19 0 "KRT" "true" 3721
19 0 "UNT" "false" 4838
19 0 "URT" "true" 4225
19 0 "KRT" "false" 6159
19 0 "UNT" "false" 4853
19 0 "KNT" "true" 4173
19 0 "UNF" "false" 9631
19 0 "URF" "false" 4304
19 0 "UNT" "false" 3635
20 0 "KRT" "true" 2096
20 0 "URT" "true" 1588
20 0 "UNF" "true" 1803
20 0 "URT" "true" 979
20 0 "KNT" "true" 1708
20 0 "KRF" "false" 1647
20 0 "KRT" "true" 1605
20 0 "KRT" "true" 908
20 0 "URF" "true" 1638
20 0 "KRT" "true" 1580
20 0 "KRF" "true" 2468
20 0 "URF" "true" 1561
20 0 "KRF" "true" 1201
20 0 "KNT" "true" 1880
20 0 "UNF" "false" 1972
20 0 "URF" "false" 1845
20 0 "KNT" "true" 2842
20 0 "UNF" "false" 2080
20 0 "URF" "true" 2580
20 0 "UNT" "false" 2068
20 0 "UNT" "false" 1985
20 0 "KNT" "false" 2145
20 0 "KNF" "false" 1771
20 0 "UNT" "true" 2995
20 0 "KNT" "true" 1395
20 0 "UNT" "false" 2146
20 0 "KNF" "true" 1988
20 0 "URT" "true" 1780
20 0 "UNF" "false" 2164
20 0 "KRF" "false" 1565
20 0 "URT" "true" 1845
20 0 "KNF" "false" 3794
20 0 "URT" "true" 2041
20 0 "KNF" "false" 2030
20 0 "KRF" "false" 2316
20 0 "UNF" "false" 2980
20 0 "KNF" "true" 3963
20 0 "URT" "true" 1963
20 0 "KRF" "false" 2020
20 0 "KRF" "true" 1627
20 0 "KRT" "true" 1769
20 0 "KRT" "true" 1002
20 0 "URT" "false" 2064
20 0 "KNF" "false" 3077
20 0 "KNF" "false" 961
20 0 "URF" "true" 2387
20 0 "KNF" "false" 2170
20 0 "KRT" "true" 2171
20 0 "KNT" "true" 1413
20 0 "UNT" "true" 827
20 0 "KNT" "false" 2105
20 0 "KRT" "true" 2373
20 0 "UNT" "true" 2885
20 0 "UNT" "false" 1731
20 0 "KNF" "false" 3102
20 0 "URF" "false" 1240
20 0 "URT" "true" 1855
20 0 "UNF" "false" 2373
20 0 "KRF" "true" 1636
20 0 "URT" "true" 1044
20 0 "KNT" "true" 1410
20 0 "URF" "false" 2329
20 0 "KNT" "true" 2347
20 0 "UNT" "false" 2172
20 0 "URF" "false" 1045
20 0 "UNT" "true" 2387
20 0 "KRT" "true" 1994
20 0 "KRT" "true" 1626
20 0 "URF" "false" 2129
20 0 "KRF" "false" 1539
20 0 "UNF" "false" 1013
20 0 "UNF" "false" 756
20 0 "UNF" "false" 725
21 0 "KRF" "true" 2550
21 0 "KNT" "true" 4023
21 0 "URF" "true" 3525
21 0 "UNF" "false" 2959
21 0 "KNT" "true" 3601
21 0 "URT" "false" 5104
21 0 "UNF" "false" 4772
21 0 "URT" "true" 2588
21 0 "KNT" "true" 7348
21 0 "KNF" "true" 5581
21 0 "KRF" "true" 2620
21 0 "KRF" "true" 2403
21 0 "KNF" "true" 2843
21 0 "KNF" "false" 3040
21 0 "URF" "false" 3294
21 0 "UNT" "false" 3866
21 0 "URF" "false" 1958
21 0 "KRF" "false" 3991
21 0 "KRT" "true" 5543
21 0 "KNF" "false" 4713
21 0 "KRT" "true" 4507
21 0 "KRF" "true" 1894
21 0 "KRT" "true" 1858
21 0 "URT" "false" 2271
21 0 "KRT" "true" 6396
21 0 "UNT" "false" 4235
21 0 "UNT" "true" 5265
21 0 "URF" "false" 5509
21 0 "URT" "false" 2640
21 0 "KRT" "true" 4685
21 0 "KNF" "false" 4322
21 0 "KRF" "true" 3636
21 0 "URF" "false" 3339
21 0 "KRF" "true" 3861
21 0 "UNF" "false" 4057
21 0 "KNT" "false" 1678
21 0 "KNT" "false" 3954
21 0 "UNF" "true" 3332
21 0 "UNF" "false" 3526
21 0 "UNF" "true" 3751
21 0 "UNF" "false" 4544
21 0 "URT" "true" 2098
21 0 "KNF" "false" 6253
21 0 "KNF" "false" 5802
21 0 "URT" "false" 3153
21 0 "UNT" "true" 1635
21 0 "URF" "true" 4185
21 0 "UNT" "true" 5873
21 0 "KRF" "false" 3741
21 0 "URT" "true" 4967
21 0 "URF" "true" 4184
21 0 "KNF" "false" 3752
21 0 "KNF" "false" 5809
21 0 "KNT" "true" 4368
21 0 "URT" "true" 3816
21 0 "UNF" "false" 3991
21 0 "URT" "true" 1751
21 0 "URF" "true" 2920
21 0 "UNT" "true" 2531
21 0 "KNF" "true" 2733
21 0 "KNT" "true" 5399
21 0 "UNT" "false" 4750
21 0 "KRT" "true" 5191
21 0 "URT" "false" 2935
21 0 "KRT" "true" 5105
21 0 "KRF" "true" 6709
21 0 "KRT" "true" 5159
21 0 "UNT" "false" 2096
21 0 "UNF" "true" 2251
21 0 "KRF" "false" 2688
21 0 "UNT" "false" 1588
21 0 "URF" "false" 3884
21 0 "UNF" "false" 2360
21 0 "KNT" "true" 3266
21 0 "KNT" "false" 3847
21 0 "KRT" "false" 2579
21 0 "KRT" "true" 1603
21 0 "URF" "true" 1555
22 0 "URF" "false" 3890
22 0 "UNF" "true" 2480
22 0 "KRF" "true" 2917
22 0 "UNF" "false" 3861
22 0 "UNT" "true" 5443
22 0 "KRF" "true" 5063
22 0 "URF" "false" 4124
22 0 "URF" "true" 3392
22 0 "KNT" "true" 3417
22 0 "URT" "true" 1963
22 0 "KRF" "true" 5405
22 0 "UNT" "false" 3343
22 0 "KNT" "true" 4901
22 0 "UNT" "true" 4376
22 0 "KRT" "true" 2494
22 0 "URT" "true" 4246
22 0 "KRT" "true" 1725
22 0 "KNT" "true" 3306
22 0 "URT" "false" 6058
22 0 "KNT" "true" 2439
22 0 "KNF" "true" 5372
22 0 "KNT" "true" 2974
22 0 "KRT" "true" 3296
22 0 "KRF" "false" 6267
22 0 "KRT" "true" 4315
22 0 "UNF" "false" 4386
22 0 "URT" "true" 3855
22 0 "KRF" "true" 6603
22 0 "KNF" "true" 4325
22 0 "KNT" "true" 5340
22 0 "KRT" "true" 1444
22 0 "URF" "true" 9396
22 0 "UNT" "true" 6076
22 0 "KNF" "true" 4258
22 0 "KRT" "true" 2086
22 0 "KRT" "true" 1378
22 0 "UNT" "true" 3216
22 0 "KRT" "true" 2053
22 0 "URT" "true" 7228
22 0 "URT" "true" 2960
22 0 "KRF" "false" 5877
22 0 "UNF" "false" 6126
22 0 "KNF" "true" 5177
22 0 "UNT" "true" 5499
22 0 "KNF" "true" 2847
22 0 "KNT" "true" 4781
22 0 "UNF" "true" 7606
22 0 "UNF" "true" 5326
22 0 "KRT" "true" 2970
22 0 "UNT" "true" 3213
22 0 "KNF" "false" 6550
22 0 "UNF" "false" 7993
22 0 "KNF" "true" 4182
22 0 "KNT" "true" 6156
22 0 "UNF" "false" 5736
22 0 "URF" "false" 3078
22 0 "URF" "true" 4363
22 0 "URT" "false" 4855
22 0 "KNT" "true" 2973
22 0 "KNF" "false" 3849
22 0 "KRF" "true" 4846
22 0 "URT" "true" 3078
22 0 "URT" "true" 3967
22 0 "UNF" "true" 7824
22 0 "KNF" "false" 5354
22 0 "URF" "true" 6590
22 0 "KNF" "false" 4845
22 0 "URF" "true" 1831
22 0 "UNF" "true" 4180
22 0 "KRF" "false" 3205
22 0 "URT" "false" 3820
22 0 "UNT" "true" 9426
22 0 "URF" "false" 3545
22 0 "KRF" "false" 2859
22 0 "KRF" "true" 4307
22 0 "URF" "false" 4875
22 0 "UNT" "false" 7335
22 0 "KRT" "false" 7648
22 0 "KNT" "true" 2907
22 0 "UNT" "true" 3259
23 0 "KNF" "false" 5848
23 0 "KRF" "true" 2089
23 0 "KRT" "true" 2183
23 0 "UNF" "false" 3395
23 0 "URF" "true" 3216
23 0 "KRF" "true" 2517
23 0 "UNF" "false" 7223
23 0 "KRF" "false" 3904
23 0 "KRF" "false" 5740
23 0 "UNF" "false" 5159
23 0 "URF" "false" 4962
23 0 "KRF" "false" 3680
23 0 "UNF" "true" 5138
23 0 "UNT" "false" 4440
23 0 "URF" "false" 3008
23 0 "URF" "false" 2557
23 0 "URT" "false" 2667
23 0 "URT" "true" 3441
23 0 "KRT" "true" 1432
23 0 "URT" "false" 2897
23 0 "KRT" "true" 3533
23 0 "URT" "true" 3829
23 0 "KNF" "false" 3730
23 0 "UNF" "false" 3779
23 0 "KNT" "true" 6420
23 0 "UNT" "false" 2655
23 0 "KRT" "true" 2197
23 0 "KRF" "true" 2595
23 0 "KNF" "false" 5077
23 0 "KRT" "false" 3555
23 0 "KRT" "true" 3522
23 0 "KNT" "true" 7476
23 0 "UNF" "false" 4516
23 0 "KRF" "false" 4265
